time,open,high,low,close
2019-01-08 09:30:00,139.114,139.129,138.96200000000002,139.0
2019-01-08 10:00:00,139.0,139.0,138.65200000000002,138.72799999999998
2019-01-08 10:30:00,138.72799999999998,138.856,138.658,138.708
2019-01-08 11:00:00,138.708,138.734,138.526,138.64600000000002
2019-01-08 11:30:00,138.64600000000002,138.98,138.64600000000002,138.888
2019-01-08 12:00:00,138.888,138.93,138.722,138.81
2019-01-08 12:30:00,138.81,138.828,138.482,138.661
2019-01-08 13:00:00,138.661,138.776,138.59,138.61
2019-01-08 13:30:00,138.61,138.704,138.553,138.656
2019-01-08 14:00:00,138.656,138.796,138.628,138.705
2019-01-08 14:30:00,138.705,138.803,138.543,138.543
2019-01-08 15:00:00,138.543,138.634,138.26,138.327
2019-01-08 15:30:00,138.327,138.41,138.214,138.285
2019-01-08 16:00:00,138.285,138.343,138.207,138.222
2019-01-08 16:30:00,138.222,138.244,138.114,138.14700000000002
2019-01-08 17:00:00,138.14700000000002,138.16,137.984,138.024
2019-01-08 17:30:00,138.024,138.166,138.013,138.164
2019-01-08 18:00:00,138.164,138.194,138.111,138.168
2019-01-08 18:30:00,138.168,138.204,138.10399999999998,138.11
2019-01-08 19:00:00,138.11,138.137,138.046,138.136
2019-01-08 19:30:00,138.136,138.2,138.115,138.184
2019-01-08 20:00:00,138.184,138.245,138.132,138.24200000000002
2019-01-08 20:30:00,138.24200000000002,138.382,138.219,138.35
2019-01-08 21:00:00,138.35,138.375,138.30100000000002,138.36
2019-01-08 21:30:00,138.36,138.39600000000002,138.22799999999998,138.266
2019-01-08 22:00:00,138.266,138.355,138.222,138.34
2019-01-08 22:30:00,138.34,138.428,138.29399999999998,138.33
2019-01-08 23:00:00,138.33,138.541,138.325,138.539
2019-01-08 23:30:00,138.539,138.58100000000002,138.467,138.542
2019-01-09 00:00:00,138.542,138.639,138.464,138.54
2019-01-09 00:30:00,138.54,138.60399999999998,138.40200000000002,138.47799999999998
2019-01-09 01:00:00,138.47799999999998,138.606,138.44799999999998,138.595
2019-01-09 01:30:00,138.595,138.626,138.515,138.576
2019-01-09 02:00:00,138.576,138.747,138.57,138.692
2019-01-09 02:30:00,138.692,138.865,138.648,138.708
2019-01-09 03:00:00,138.708,138.774,138.673,138.704
2019-01-09 03:30:00,138.704,138.766,138.632,138.692
2019-01-09 04:00:00,138.692,138.748,138.672,138.704
2019-01-09 04:30:00,138.704,138.727,138.624,138.727
2019-01-09 05:00:00,138.727,138.78,138.67600000000002,138.732
2019-01-09 05:30:00,138.732,138.732,138.654,138.704
2019-01-09 06:00:00,138.704,138.704,138.60399999999998,138.678
2019-01-09 06:30:00,138.678,138.678,138.595,138.601
2019-01-09 07:00:00,138.601,138.85,138.56,138.85
2019-01-09 07:30:00,138.85,138.904,138.654,138.672
2019-01-09 08:00:00,138.672,138.86700000000002,138.579,138.86700000000002
2019-01-09 08:30:00,138.86700000000002,139.11,138.811,139.01
2019-01-09 09:00:00,139.01,139.07399999999998,138.936,138.969
2019-01-09 09:30:00,138.969,139.019,138.864,138.894
2019-01-09 10:00:00,138.894,138.898,138.594,138.644
2019-01-09 10:30:00,138.644,138.666,138.519,138.578
2019-01-09 11:00:00,138.578,138.673,138.526,138.549
2019-01-09 11:30:00,138.549,138.711,138.513,138.702
2019-01-09 12:00:00,138.702,138.72799999999998,138.614,138.696
2019-01-09 12:30:00,138.696,138.94,138.584,138.74
2019-01-09 13:00:00,138.74,138.778,138.55100000000002,138.606
2019-01-09 13:30:00,138.606,138.615,138.458,138.512
2019-01-09 14:00:00,138.512,138.52100000000002,138.412,138.458
2019-01-09 14:30:00,138.458,138.735,138.392,138.618
2019-01-09 15:00:00,138.618,138.74200000000002,138.368,138.404
2019-01-09 15:30:00,138.404,138.404,137.766,137.86
2019-01-09 16:00:00,137.86,138.109,137.86,138.085
2019-01-09 16:30:00,138.085,138.375,138.065,138.34
2019-01-09 17:00:00,138.34,138.372,138.13299999999998,138.305
2019-01-09 17:30:00,138.305,138.406,138.268,138.386
2019-01-09 18:00:00,138.386,138.401,138.284,138.32
2019-01-09 18:30:00,138.32,138.466,138.296,138.382
2019-01-09 19:00:00,138.382,138.518,138.24,138.341
2019-01-09 19:30:00,138.341,138.602,138.284,138.543
2019-01-09 20:00:00,138.543,138.602,138.38299999999998,138.392
2019-01-09 20:30:00,138.392,138.408,138.178,138.275
2019-01-09 21:00:00,138.275,138.327,138.214,138.26
2019-01-09 21:30:00,138.26,138.33,138.218,138.33
2019-01-09 22:00:00,138.33,138.422,138.308,138.392
2019-01-09 22:30:00,138.392,138.428,138.256,138.422
2019-01-09 23:00:00,138.422,138.5,138.395,138.494
2019-01-09 23:30:00,138.494,138.534,138.424,138.472
2019-01-10 00:00:00,138.472,138.518,138.328,138.34
2019-01-10 00:30:00,138.34,138.428,138.164,138.20600000000002
2019-01-10 01:00:00,138.20600000000002,138.222,137.908,138.002
2019-01-10 01:30:00,138.002,138.064,137.876,138.053
2019-01-10 02:00:00,138.053,138.105,137.89,137.968
2019-01-10 02:30:00,137.968,138.042,137.907,138.026
2019-01-10 03:00:00,138.026,138.1,137.954,138.012
2019-01-10 03:30:00,138.012,138.084,137.988,138.056
2019-01-10 04:00:00,138.056,138.056,137.924,137.986
2019-01-10 04:30:00,137.986,138.06,137.959,138.039
2019-01-10 05:00:00,138.039,138.048,137.928,137.958
2019-01-10 05:30:00,137.958,138.028,137.92600000000002,137.994
2019-01-10 06:00:00,137.994,138.07399999999998,137.942,137.988
2019-01-10 06:30:00,137.988,137.988,137.77200000000002,137.808
2019-01-10 07:00:00,137.808,137.882,137.716,137.774
2019-01-10 07:30:00,137.774,137.858,137.602,137.734
2019-01-10 08:00:00,137.734,137.80700000000002,137.626,137.674
2019-01-10 08:30:00,137.674,137.845,137.662,137.75799999999998
2019-01-10 09:00:00,137.75799999999998,137.963,137.745,137.954
2019-01-10 09:30:00,137.954,138.018,137.912,137.97299999999998
2019-01-10 10:00:00,137.97299999999998,138.128,137.914,138.026
2019-01-10 10:30:00,138.026,138.03,137.886,137.886
2019-01-10 11:00:00,137.886,137.98,137.665,137.665
2019-01-10 11:30:00,137.665,137.694,137.455,137.656
2019-01-10 12:00:00,137.656,137.695,137.595,137.686
2019-01-10 12:30:00,137.686,137.78799999999998,137.624,137.784
2019-01-10 13:00:00,137.784,138.108,137.767,138.004
2019-01-10 13:30:00,138.004,138.134,137.928,138.089
2019-01-10 14:00:00,138.089,138.132,137.898,137.944
2019-01-10 14:30:00,137.944,137.988,137.707,137.80200000000002
2019-01-10 15:00:00,137.80200000000002,137.91299999999998,137.763,137.85399999999998
2019-01-10 15:30:00,137.85399999999998,138.29,137.828,138.278
2019-01-10 16:00:00,138.278,138.372,138.157,138.274
2019-01-10 16:30:00,138.274,138.36,138.204,138.25799999999998
2019-01-10 17:00:00,138.25799999999998,138.269,138.06799999999998,138.17600000000002
2019-01-10 17:30:00,138.17600000000002,138.295,138.042,138.216
2019-01-10 18:00:00,138.216,138.233,138.039,138.144
2019-01-10 18:30:00,138.144,138.168,138.006,138.12
2019-01-10 19:00:00,138.12,138.273,138.118,138.26
2019-01-10 19:30:00,138.26,138.30200000000002,138.188,138.192
2019-01-10 20:00:00,138.192,138.235,138.15,138.204
2019-01-10 20:30:00,138.204,138.281,138.188,138.27100000000002
2019-01-10 21:00:00,138.27100000000002,138.312,138.22899999999998,138.266
2019-01-10 21:30:00,138.266,138.35,138.226,138.25799999999998
2019-01-10 22:00:00,138.25799999999998,138.29,138.158,138.17600000000002
2019-01-10 22:30:00,138.17600000000002,138.278,138.162,138.262
2019-01-10 23:00:00,138.262,138.269,138.114,138.141
2019-01-10 23:30:00,138.141,138.194,138.108,138.108
2019-01-11 00:00:00,138.108,138.22799999999998,138.10399999999998,138.162
2019-01-11 00:30:00,138.162,138.304,138.126,138.22
2019-01-11 01:00:00,138.22,138.273,138.196,138.23
2019-01-11 01:30:00,138.23,138.326,138.174,138.275
2019-01-11 02:00:00,138.275,138.28,138.112,138.17
2019-01-11 02:30:00,138.17,138.196,138.116,138.19
2019-01-11 03:00:00,138.19,138.204,138.13299999999998,138.188
2019-01-11 03:30:00,138.188,138.225,138.14,138.196
2019-01-11 04:00:00,138.196,138.243,138.144,138.236
2019-01-11 04:30:00,138.236,138.314,138.178,138.304
2019-01-11 05:00:00,138.304,138.32399999999998,138.236,138.256
2019-01-11 05:30:00,138.256,138.266,138.162,138.20600000000002
2019-01-11 06:00:00,138.20600000000002,138.345,138.184,138.265
2019-01-11 06:30:00,138.265,138.274,138.205,138.253
2019-01-11 07:00:00,138.253,138.368,138.238,138.266
2019-01-11 07:30:00,138.266,138.266,138.102,138.157
2019-01-11 08:00:00,138.157,138.24,137.924,137.92700000000002
2019-01-11 08:30:00,137.92700000000002,138.016,137.871,137.94799999999998
2019-01-11 09:00:00,137.94799999999998,137.966,137.644,137.799
2019-01-11 09:30:00,137.799,138.235,137.79399999999998,138.162
2019-01-11 10:00:00,138.162,138.358,138.106,138.257
2019-01-11 10:30:00,138.257,139.156,138.15200000000002,138.85399999999998
2019-01-11 11:00:00,138.85399999999998,138.887,138.31799999999998,138.53799999999998
2019-01-11 11:30:00,138.53799999999998,139.041,138.50799999999998,138.898
2019-01-11 12:00:00,138.898,138.942,138.67600000000002,138.82399999999998
2019-01-11 12:30:00,138.82399999999998,138.86,138.71200000000002,138.726
2019-01-11 13:00:00,138.726,138.863,138.664,138.78799999999998
2019-01-11 13:30:00,138.78799999999998,138.889,138.67,138.768
2019-01-11 14:00:00,138.768,138.968,138.692,138.905
2019-01-11 14:30:00,138.905,138.92,138.57,138.714
2019-01-11 15:00:00,138.714,138.882,138.642,138.644
2019-01-11 15:30:00,138.644,139.03799999999998,138.62,139.01
2019-01-11 16:00:00,139.01,139.086,138.94299999999998,139.004
2019-01-11 16:30:00,139.004,139.102,138.93,139.07
2019-01-11 17:00:00,139.07,139.378,139.063,139.352
2019-01-11 17:30:00,139.352,139.476,139.27,139.412
2019-01-11 18:00:00,139.412,139.442,139.356,139.412
2019-01-11 18:30:00,139.412,139.488,139.366,139.401
2019-01-11 19:00:00,139.401,139.435,139.346,139.363
2019-01-11 19:30:00,139.363,139.39,139.32,139.373
2019-01-11 20:00:00,139.373,139.386,139.274,139.28
2019-01-11 20:30:00,139.28,139.441,139.274,139.441
2019-01-11 21:00:00,139.441,139.474,139.316,139.39
2019-01-11 21:30:00,139.39,139.418,139.33700000000002,139.34799999999998
2019-01-13 22:00:00,139.34799999999998,139.558,139.34799999999998,139.47
2019-01-13 22:30:00,139.47,139.596,139.47,139.561
2019-01-13 23:00:00,139.561,139.584,139.416,139.458
2019-01-13 23:30:00,139.458,139.466,139.342,139.342
2019-01-14 00:00:00,139.342,139.42,139.33700000000002,139.355
2019-01-14 00:30:00,139.355,139.412,139.345,139.378
2019-01-14 01:00:00,139.378,139.384,139.299,139.319
2019-01-14 01:30:00,139.319,139.336,139.096,139.126
2019-01-14 02:00:00,139.126,139.19899999999998,139.09799999999998,139.142
2019-01-14 02:30:00,139.142,139.144,139.005,139.014
2019-01-14 03:00:00,139.014,139.041,138.806,138.861
2019-01-14 03:30:00,138.861,138.915,138.81799999999998,138.906
2019-01-14 04:00:00,138.906,138.972,138.88,138.954
2019-01-14 04:30:00,138.954,138.958,138.83700000000002,138.863
2019-01-14 05:00:00,138.863,138.904,138.822,138.866
2019-01-14 05:30:00,138.866,138.95600000000002,138.852,138.93
2019-01-14 06:00:00,138.93,138.937,138.752,138.809
2019-01-14 06:30:00,138.809,138.921,138.79399999999998,138.915
2019-01-14 07:00:00,138.915,139.084,138.656,138.796
2019-01-14 07:30:00,138.796,138.826,138.606,138.786
2019-01-14 08:00:00,138.786,138.877,138.662,138.779
2019-01-14 08:30:00,138.779,138.882,138.683,138.75
2019-01-14 09:00:00,138.75,138.812,138.67600000000002,138.74
2019-01-14 09:30:00,138.74,138.827,138.69,138.803
2019-01-14 10:00:00,138.803,138.839,138.659,138.815
2019-01-14 10:30:00,138.815,139.002,138.80200000000002,138.889
2019-01-14 11:00:00,138.889,138.898,138.731,138.804
2019-01-14 11:30:00,138.804,139.201,138.79,139.168
2019-01-14 12:00:00,139.168,139.232,138.934,139.062
2019-01-14 12:30:00,139.062,139.115,138.904,138.97799999999998
2019-01-14 13:00:00,138.97799999999998,138.998,138.804,138.968
2019-01-14 13:30:00,138.968,139.132,138.947,138.982
2019-01-14 14:00:00,138.982,138.988,138.89,138.942
2019-01-14 14:30:00,138.942,139.18200000000002,138.84,138.966
2019-01-14 15:00:00,138.966,139.374,138.966,139.252
2019-01-14 15:30:00,139.252,140.062,139.201,139.858
2019-01-14 16:00:00,139.858,139.98,139.428,139.53799999999998
2019-01-14 16:30:00,139.53799999999998,139.61700000000002,139.202,139.282
2019-01-14 17:00:00,139.282,139.484,139.15200000000002,139.484
2019-01-14 17:30:00,139.484,139.495,139.356,139.45
2019-01-14 18:00:00,139.45,139.494,139.42,139.488
2019-01-14 18:30:00,139.488,139.53799999999998,139.30100000000002,139.305
2019-01-14 19:00:00,139.305,139.305,139.132,139.21200000000002
2019-01-14 19:30:00,139.21200000000002,139.3,139.2,139.21
2019-01-14 20:00:00,139.21,139.226,139.102,139.19
2019-01-14 20:30:00,139.19,139.24,139.13299999999998,139.226
2019-01-14 21:00:00,139.226,139.236,139.172,139.21200000000002
2019-01-14 21:30:00,139.21200000000002,139.239,139.16,139.172
2019-01-14 22:00:00,139.172,139.20600000000002,139.062,139.134
2019-01-14 22:30:00,139.134,139.184,139.111,139.164
2019-01-14 23:00:00,139.164,139.362,139.162,139.338
2019-01-14 23:30:00,139.338,139.408,139.332,139.355
2019-01-15 00:00:00,139.355,139.58100000000002,139.296,139.58100000000002
2019-01-15 00:30:00,139.58100000000002,139.648,139.546,139.59
2019-01-15 01:00:00,139.59,139.9,139.563,139.875
2019-01-15 01:30:00,139.875,140.053,139.806,139.83
2019-01-15 02:00:00,139.83,139.944,139.79399999999998,139.813
2019-01-15 02:30:00,139.813,139.894,139.79399999999998,139.865
2019-01-15 03:00:00,139.865,140.06,139.865,139.981
2019-01-15 03:30:00,139.981,140.03799999999998,139.94299999999998,140.036
2019-01-15 04:00:00,140.036,140.05700000000002,139.92600000000002,139.934
2019-01-15 04:30:00,139.934,140.035,139.93200000000002,140.033
2019-01-15 05:00:00,140.033,140.352,140.013,140.304
2019-01-15 05:30:00,140.304,140.437,140.273,140.412
2019-01-15 06:00:00,140.412,140.434,140.236,140.249
2019-01-15 06:30:00,140.249,140.27,140.106,140.21200000000002
2019-01-15 07:00:00,140.21200000000002,140.22,140.07,140.097
2019-01-15 07:30:00,140.097,140.097,139.89600000000002,139.972
2019-01-15 08:00:00,139.972,140.08,139.736,139.836
2019-01-15 08:30:00,139.836,139.906,139.76,139.809
2019-01-15 09:00:00,139.809,139.81,139.592,139.68
2019-01-15 09:30:00,139.68,139.711,139.46200000000002,139.692
2019-01-15 10:00:00,139.692,139.78799999999998,139.507,139.577
2019-01-15 10:30:00,139.577,139.586,139.241,139.346
2019-01-15 11:00:00,139.346,139.454,139.239,139.441
2019-01-15 11:30:00,139.441,139.475,139.266,139.404
2019-01-15 12:00:00,139.404,139.518,139.134,139.266
2019-01-15 12:30:00,139.266,139.29,139.096,139.278
2019-01-15 13:00:00,139.278,139.446,139.256,139.446
2019-01-15 13:30:00,139.446,139.45600000000002,139.136,139.262
2019-01-15 14:00:00,139.262,139.298,139.04399999999998,139.15200000000002
2019-01-15 14:30:00,139.15200000000002,139.35,139.106,139.265
2019-01-15 15:00:00,139.265,139.341,138.972,139.066
2019-01-15 15:30:00,139.066,139.192,138.959,138.998
2019-01-15 16:00:00,138.998,139.002,138.51,138.616
2019-01-15 16:30:00,138.616,138.809,138.556,138.732
2019-01-15 17:00:00,138.732,138.769,138.314,138.32399999999998
2019-01-15 17:30:00,138.32399999999998,138.357,138.238,138.284
2019-01-15 18:00:00,138.284,138.296,138.106,138.24
2019-01-15 18:30:00,138.24,138.257,137.859,137.906
2019-01-15 19:00:00,137.906,138.232,137.888,138.093
2019-01-15 19:30:00,138.093,139.39,137.374,139.356
2019-01-15 20:00:00,139.356,139.786,139.215,139.672
2019-01-15 20:30:00,139.672,140.03799999999998,139.612,140.006
2019-01-15 21:00:00,140.006,140.064,139.917,139.937
2019-01-15 21:30:00,139.937,139.98,139.722,139.786
2019-01-15 22:00:00,139.786,139.9,139.735,139.814
2019-01-15 22:30:00,139.814,139.89,139.73,139.761
2019-01-15 23:00:00,139.761,139.846,139.72799999999998,139.828
2019-01-15 23:30:00,139.828,139.905,139.813,139.855
2019-01-16 00:00:00,139.855,139.88,139.44299999999998,139.483
2019-01-16 00:30:00,139.483,139.702,139.442,139.44799999999998
2019-01-16 01:00:00,139.44799999999998,139.466,139.056,139.056
2019-01-16 01:30:00,139.056,139.247,138.996,139.184
2019-01-16 02:00:00,139.184,139.338,139.128,139.332
2019-01-16 02:30:00,139.332,139.336,139.238,139.327
2019-01-16 03:00:00,139.327,139.425,139.296,139.41
2019-01-16 03:30:00,139.41,139.44899999999998,139.349,139.43
2019-01-16 04:00:00,139.43,139.54,139.43,139.494
2019-01-16 04:30:00,139.494,139.505,139.424,139.472
2019-01-16 05:00:00,139.472,139.584,139.43200000000002,139.55100000000002
2019-01-16 05:30:00,139.55100000000002,139.656,139.49200000000002,139.585
2019-01-16 06:00:00,139.585,139.608,139.34,139.347
2019-01-16 06:30:00,139.347,139.477,139.306,139.362
2019-01-16 07:00:00,139.362,139.708,139.358,139.634
2019-01-16 07:30:00,139.634,139.886,139.54399999999998,139.642
2019-01-16 08:00:00,139.642,140.071,139.636,139.906
2019-01-16 08:30:00,139.906,139.906,139.556,139.653
2019-01-16 09:00:00,139.653,139.996,139.64700000000002,139.934
2019-01-16 09:30:00,139.934,140.014,139.766,139.866
2019-01-16 10:00:00,139.866,139.969,139.79399999999998,139.941
2019-01-16 10:30:00,139.941,139.98,139.738,139.91
2019-01-16 11:00:00,139.91,139.97,139.832,139.92
2019-01-16 11:30:00,139.92,139.96200000000002,139.797,139.86
2019-01-16 12:00:00,139.86,139.874,139.681,139.734
2019-01-16 12:30:00,139.734,140.24200000000002,139.696,140.148
2019-01-16 13:00:00,140.148,140.247,139.81799999999998,139.864
2019-01-16 13:30:00,139.864,139.89600000000002,139.764,139.82
2019-01-16 14:00:00,139.82,140.08700000000002,139.779,139.983
2019-01-16 14:30:00,139.983,140.32399999999998,139.983,140.245
2019-01-16 15:00:00,140.245,140.328,140.092,140.101
2019-01-16 15:30:00,140.101,140.10399999999998,139.846,139.99
2019-01-16 16:00:00,139.99,140.16,139.928,140.05
2019-01-16 16:30:00,140.05,140.093,139.954,139.98
2019-01-16 17:00:00,139.98,140.3,139.849,139.966
2019-01-16 17:30:00,139.966,140.076,139.88,140.061
2019-01-16 18:00:00,140.061,140.122,139.876,139.942
2019-01-16 18:30:00,139.942,140.03,139.918,139.998
2019-01-16 19:00:00,139.998,140.231,139.914,140.151
2019-01-16 19:30:00,140.151,140.338,140.14,140.185
2019-01-16 20:00:00,140.185,140.708,140.164,140.65200000000002
2019-01-16 20:30:00,140.65200000000002,140.661,140.32,140.444
2019-01-16 21:00:00,140.444,140.592,140.382,140.56
2019-01-16 21:30:00,140.56,140.58100000000002,140.445,140.504
2019-01-16 22:00:00,140.504,140.572,140.466,140.518
2019-01-16 22:30:00,140.518,140.559,140.49200000000002,140.536
2019-01-16 23:00:00,140.536,140.56,140.5,140.524
2019-01-16 23:30:00,140.524,140.60399999999998,140.455,140.533
2019-01-17 00:00:00,140.533,140.533,140.322,140.404
2019-01-17 00:30:00,140.404,140.412,140.29399999999998,140.317
2019-01-17 01:00:00,140.317,140.365,140.287,140.35399999999998
2019-01-17 01:30:00,140.35399999999998,140.35399999999998,140.2,140.32399999999998
2019-01-17 02:00:00,140.32399999999998,140.408,140.27200000000002,140.372
2019-01-17 02:30:00,140.372,140.386,140.23,140.362
2019-01-17 03:00:00,140.362,140.365,140.265,140.32
2019-01-17 03:30:00,140.32,140.322,140.262,140.29
2019-01-17 04:00:00,140.29,140.375,140.28799999999998,140.295
2019-01-17 04:30:00,140.295,140.35399999999998,140.26,140.304
2019-01-17 05:00:00,140.304,140.312,140.232,140.291
2019-01-17 05:30:00,140.291,140.33100000000002,140.26,140.31
2019-01-17 06:00:00,140.31,140.31,140.168,140.222
2019-01-17 06:30:00,140.222,140.244,140.032,140.034
2019-01-17 07:00:00,140.034,140.22799999999998,139.958,140.058
2019-01-17 07:30:00,140.058,140.058,139.77200000000002,139.875
2019-01-17 08:00:00,139.875,139.94,139.52,139.722
2019-01-17 08:30:00,139.722,140.108,139.71200000000002,140.016
2019-01-17 09:00:00,140.016,140.18200000000002,139.99200000000002,140.129
2019-01-17 09:30:00,140.129,140.156,139.887,140.05700000000002
2019-01-17 10:00:00,140.05700000000002,140.154,140.018,140.092
2019-01-17 10:30:00,140.092,140.216,140.013,140.211
2019-01-17 11:00:00,140.211,140.439,140.02,140.27200000000002
2019-01-17 11:30:00,140.27200000000002,140.438,140.217,140.358
2019-01-17 12:00:00,140.358,140.41,140.17,140.40200000000002
2019-01-17 12:30:00,140.40200000000002,140.416,140.298,140.359
2019-01-17 13:00:00,140.359,140.569,140.27,140.329
2019-01-17 13:30:00,140.329,140.582,140.315,140.566
2019-01-17 14:00:00,140.566,140.608,140.44799999999998,140.451
2019-01-17 14:30:00,140.451,140.735,140.451,140.702
2019-01-17 15:00:00,140.702,140.754,140.496,140.71
2019-01-17 15:30:00,140.71,140.757,140.40200000000002,140.713
2019-01-17 16:00:00,140.713,141.047,140.65,140.984
2019-01-17 16:30:00,140.984,141.116,140.977,141.046
2019-01-17 17:00:00,141.046,141.36,141.013,141.241
2019-01-17 17:30:00,141.241,141.314,141.19299999999998,141.256
2019-01-17 18:00:00,141.256,141.452,141.252,141.406
2019-01-17 18:30:00,141.406,141.497,141.378,141.436
2019-01-17 19:00:00,141.436,141.584,141.428,141.504
2019-01-17 19:30:00,141.504,142.218,141.488,141.877
2019-01-17 20:00:00,141.877,141.92,141.614,141.862
2019-01-17 20:30:00,141.862,141.912,141.696,141.878
2019-01-17 21:00:00,141.878,141.894,141.786,141.814
2019-01-17 21:30:00,141.814,141.892,141.768,141.88
2019-01-17 22:00:00,141.88,141.92,141.832,141.842
2019-01-17 22:30:00,141.842,141.912,141.79,141.79
2019-01-17 23:00:00,141.79,141.836,141.576,141.664
2019-01-17 23:30:00,141.664,141.748,141.621,141.705
2019-01-18 00:00:00,141.705,141.872,141.679,141.866
2019-01-18 00:30:00,141.866,141.906,141.69,141.822
2019-01-18 01:00:00,141.822,141.983,141.746,141.931
2019-01-18 01:30:00,141.931,142.061,141.852,142.019
2019-01-18 02:00:00,142.019,142.042,141.938,142.034
2019-01-18 02:30:00,142.034,142.04,141.825,141.846
2019-01-18 03:00:00,141.846,141.915,141.815,141.825
2019-01-18 03:30:00,141.825,141.905,141.796,141.88
2019-01-18 04:00:00,141.88,142.011,141.828,141.971
2019-01-18 04:30:00,141.971,142.026,141.952,142.02
2019-01-18 05:00:00,142.02,142.086,141.986,142.011
2019-01-18 05:30:00,142.011,142.016,141.898,141.906
2019-01-18 06:00:00,141.906,142.01,141.9,141.976
2019-01-18 06:30:00,141.976,141.99200000000002,141.852,141.94299999999998
