time,open,high,low,close
1546486200,134.486,134.612,134.467,134.484
1546488000,134.484,134.552,134.45,134.532
1546489800,134.532,134.624,134.458,134.464
1546491600,134.464,134.492,133.888,134.001
1546493400,134.001,134.214,134.001,134.208
1546495200,134.208,134.21,134.049,134.152
1546497000,134.152,134.228,134.078,134.138
1546498800,134.138,134.936,134.138,134.934
1546500600,134.934,135.112,134.785,135.005
1546502400,135.005,135.425,134.83,135.366
1546504200,135.366,135.565,135.251,135.283
1546506000,135.283,135.682,135.276,135.648
1546507800,135.648,135.654,135.406,135.446
1546509600,135.446,135.468,135.16,135.244
1546511400,135.244,135.404,135.226,135.299
1546513200,135.299,135.317,135.028,135.105
1546515000,135.105,135.216,135.004,135.069
1546516800,135.069,135.202,134.988,135.162
1546518600,135.162,135.36,135.152,135.23
1546520400,135.23,135.807,135.132,135.77
1546522200,135.77,135.77,135.586,135.658
1546524000,135.658,135.889,135.551,135.798
1546525800,135.798,135.851,135.502,135.531
1546527600,135.531,135.841,134.954,135.7
1546529400,135.7,135.764,135.462,135.52
1546531200,135.52,135.878,135.463,135.769
1546533000,135.769,136.79,135.746,136.544
1546534800,136.544,136.548,136.268,136.353
1546536600,136.353,136.648,136.304,136.578
1546538400,136.578,136.584,136.198,136.316
1546540200,136.316,136.374,136.196,136.234
1546542000,136.234,136.267,136.142,136.197
1546543800,136.197,136.242,136.08,136.092
1546545600,136.092,136.134,135.702,135.814
1546547400,135.814,135.988,135.796,135.854
1546549200,135.854,135.954,135.813,135.952
1546551000,135.952,136.076,135.907,136.043
1546552800,136.043,136.07,135.977,136.003
1546554600,136.003,136.064,135.999,136.052
1546556400,136.052,136.358,136.027,136.247
1546558200,136.247,136.28,136.148,136.19
1546560000,136.19,136.296,135.816,136.005
1546561800,136.005,136.164,135.888,135.9
1546563600,135.9,136.108,135.896,135.987
1546565400,135.987,136.456,135.956,136.322
1546567200,136.322,136.588,136.248,136.513
1546569000,136.513,136.764,136.443,136.63
1546570800,136.63,136.932,136.611,136.898
1546572600,136.898,137.076,136.834,136.95
1546574400,136.95,137.061,136.876,136.95
1546576200,136.95,136.992,136.897,136.906
1546578000,136.906,136.949,136.884,136.894
1546579800,136.894,136.92,136.713,136.779
1546581600,136.779,136.812,136.566,136.678
1546583400,136.678,136.728,136.551,136.708
1546585200,136.708,136.862,136.628,136.683
1546587000,136.683,136.694,136.32,136.438
1546588800,136.438,136.737,136.412,136.608
1546590600,136.608,136.885,136.587,136.88
1546592400,136.88,136.923,136.756,136.83
1546594200,136.83,136.92,136.764,136.899
1546596000,136.899,137.158,136.803,137.104
1546597800,137.104,137.104,136.809,136.87
1546599600,136.87,136.92,136.784,136.872
1546601400,136.872,136.898,136.753,136.796
1546603200,136.796,136.916,136.777,136.896
1546605000,136.896,136.92,136.815,136.837
1546606800,136.837,136.993,136.826,136.95
1546608600,136.95,137.122,136.818,136.93
1546610400,136.93,137.102,136.872,136.99
1546612200,136.99,137.093,136.904,136.996
1546614000,136.996,137.358,136.65,137.354
1546615800,137.354,137.579,137.312,137.556
1546617600,137.556,137.778,137.462,137.558
1546619400,137.558,137.976,137.539,137.93
1546621200,137.93,138.079,137.846,137.888
1546623000,137.888,138.153,137.876,138.014
1546624800,138.014,138.206,137.981,138.176
1546626600,138.176,138.216,138.002,138.083
1546628400,138.083,138.298,138.025,138.272
1546630200,138.272,138.304,138.19,138.27
1546632000,138.27,138.27,138.134,138.15
1546633800,138.15,138.182,138.099,138.158
1546635600,138.158,138.163,138.048,138.07
1546637400,138.07,138.158,138.049,138.091
1546812000,138.091,138.179,138.011,138.02
1546813800,138.02,138.084,137.922,138.074
1546815600,138.074,138.302,137.935,138.273
1546817400,138.273,138.334,138.168,138.21
1546819200,138.21,138.254,138.099,138.228
1546821000,138.228,138.281,138.15,138.15
1546822800,138.15,138.234,138.104,138.222
1546824600,138.222,138.286,138.03,138.09
1546826400,138.09,138.105,137.967,138.048
1546828200,138.048,138.072,137.93,137.93
1546830000,137.93,137.976,137.748,137.836
1546831800,137.836,137.88,137.774,137.864
1546833600,137.864,137.988,137.724,137.869
1546835400,137.869,138.036,137.862,138.036
1546837200,138.036,138.054,137.97,138.04
1546839000,138.04,138.04,137.856,137.932
1546840800,137.932,138.022,137.856,137.95
1546842600,137.95,138.006,137.852,137.935
1546844400,137.935,137.935,137.774,137.922
1546846200,137.922,137.998,137.876,137.928
1546848000,137.928,137.936,137.683,137.86
1546849800,137.86,137.891,137.616,137.71
1546851600,137.71,137.888,137.681,137.713
1546853400,137.713,138.102,137.688,137.956
1546855200,137.956,137.961,137.796,137.858
1546857000,137.858,137.98,137.808,137.946
1546858800,137.946,138.125,137.942,137.988
1546860600,137.988,138.214,137.983,138.204
1546862400,138.204,138.21,138.106,138.128
1546864200,138.128,138.146,137.976,138.007
1546866000,138.007,138.23,137.978,138.223
1546867800,138.223,138.382,138.154,138.322
1546869600,138.322,138.408,138.268,138.272
1546871400,138.272,138.401,138.168,138.375
1546873200,138.375,138.656,138.278,138.578
1546875000,138.578,138.687,138.346,138.492
1546876800,138.492,138.579,138.338,138.403
1546878600,138.403,138.617,138.369,138.57
1546880400,138.57,138.747,138.544,138.702
1546882200,138.702,138.774,138.611,138.738
1546884000,138.738,138.868,138.719,138.802
1546885800,138.802,138.824,138.532,138.622
1546887600,138.622,138.708,138.59,138.622
1546889400,138.622,138.704,138.589,138.681
1546891200,138.681,138.829,138.664,138.829
1546893000,138.829,138.874,138.762,138.816
1546894800,138.816,138.819,138.741,138.815
1546896600,138.815,138.951,138.801,138.906
1546898400,138.906,138.964,138.859,138.918
1546900200,138.918,138.974,138.915,138.926
1546902000,138.926,138.966,138.878,138.887
1546903800,138.887,138.96,138.84,138.888
1546905600,138.888,139.018,138.868,138.924
1546907400,138.924,139.017,138.895,138.949
1546909200,138.949,138.976,138.678,138.743
1546911000,138.743,138.754,138.544,138.585
1546912800,138.585,138.694,138.558,138.67
1546914600,138.67,138.87,138.666,138.848
1546916400,138.848,138.896,138.734,138.738
1546918200,138.738,138.976,138.685,138.914
1546920000,138.914,139.018,138.908,138.98
1546921800,138.98,139.09,138.949,139.067
1546923600,139.067,139.093,138.936,138.938
1546925400,138.938,138.962,138.847,138.85
1546927200,138.85,139.078,138.794,139.034
1546929000,139.034,139.059,138.96,139.034
1546930800,139.034,139.442,138.936,139.229
1546932600,139.229,139.324,139.054,139.088
1546934400,139.088,139.105,138.851,139.067
1546936200,139.067,139.211,138.998,139.178
1546938000,139.178,139.288,138.982,139.114
1546939800,139.114,139.129,138.962,139
1546941600,139,139,138.652,138.728
1546943400,138.728,138.856,138.658,138.708
1546945200,138.708,138.734,138.526,138.646
1546947000,138.646,138.98,138.646,138.888
1546948800,138.888,138.93,138.722,138.81
1546950600,138.81,138.828,138.482,138.661
1546952400,138.661,138.776,138.59,138.61
1546954200,138.61,138.704,138.553,138.656
1546956000,138.656,138.796,138.628,138.705
1546957800,138.705,138.803,138.543,138.543
1546959600,138.543,138.634,138.26,138.327
1546961400,138.327,138.41,138.214,138.285
1546963200,138.285,138.343,138.207,138.222
1546965000,138.222,138.244,138.114,138.147
1546966800,138.147,138.16,137.984,138.024
1546968600,138.024,138.166,138.013,138.164
1546970400,138.164,138.194,138.111,138.168
1546972200,138.168,138.204,138.104,138.11
1546974000,138.11,138.137,138.046,138.136
1546975800,138.136,138.2,138.115,138.184
1546977600,138.184,138.245,138.132,138.242
1546979400,138.242,138.382,138.219,138.35
1546981200,138.35,138.375,138.301,138.36
1546983000,138.36,138.396,138.228,138.266
1546984800,138.266,138.355,138.222,138.34
1546986600,138.34,138.428,138.294,138.33
1546988400,138.33,138.541,138.325,138.539
1546990200,138.539,138.581,138.467,138.542
1546992000,138.542,138.639,138.464,138.54
1546993800,138.54,138.604,138.402,138.478
1546995600,138.478,138.606,138.448,138.595
1546997400,138.595,138.626,138.515,138.576
1546999200,138.576,138.747,138.57,138.692
1547001000,138.692,138.865,138.648,138.708
1547002800,138.708,138.774,138.673,138.704
1547004600,138.704,138.766,138.632,138.692
1547006400,138.692,138.748,138.672,138.704
1547008200,138.704,138.727,138.624,138.727
1547010000,138.727,138.78,138.676,138.732
1547011800,138.732,138.732,138.654,138.704
1547013600,138.704,138.704,138.604,138.678
1547015400,138.678,138.678,138.595,138.601
1547017200,138.601,138.85,138.56,138.85
1547019000,138.85,138.904,138.654,138.672
1547020800,138.672,138.867,138.579,138.867
1547022600,138.867,139.11,138.811,139.01
1547024400,139.01,139.074,138.936,138.969
1547026200,138.969,139.019,138.864,138.894
1547028000,138.894,138.898,138.594,138.644
1547029800,138.644,138.666,138.519,138.578
1547031600,138.578,138.673,138.526,138.549
1547033400,138.549,138.711,138.513,138.702
1547035200,138.702,138.728,138.614,138.696
1547037000,138.696,138.94,138.584,138.74
1547038800,138.74,138.778,138.551,138.606
1547040600,138.606,138.615,138.458,138.512
1547042400,138.512,138.521,138.412,138.458
1547044200,138.458,138.735,138.392,138.618
1547046000,138.618,138.742,138.368,138.404
1547047800,138.404,138.404,137.766,137.86
1547049600,137.86,138.109,137.86,138.085
1547051400,138.085,138.375,138.065,138.34
1547053200,138.34,138.372,138.133,138.305
1547055000,138.305,138.406,138.268,138.386
1547056800,138.386,138.401,138.284,138.32
1547058600,138.32,138.466,138.296,138.382
1547060400,138.382,138.518,138.24,138.341
1547062200,138.341,138.602,138.284,138.543
1547064000,138.543,138.602,138.383,138.392
1547065800,138.392,138.408,138.178,138.275
1547067600,138.275,138.327,138.214,138.26
1547069400,138.26,138.33,138.218,138.33
1547071200,138.33,138.422,138.308,138.392
1547073000,138.392,138.428,138.256,138.422
1547074800,138.422,138.5,138.395,138.494
1547076600,138.494,138.534,138.424,138.472
1547078400,138.472,138.518,138.328,138.34
1547080200,138.34,138.428,138.164,138.206
1547082000,138.206,138.222,137.908,138.002
1547083800,138.002,138.064,137.876,138.053
1547085600,138.053,138.105,137.89,137.968
1547087400,137.968,138.042,137.907,138.026
1547089200,138.026,138.1,137.954,138.012
1547091000,138.012,138.084,137.988,138.056
1547092800,138.056,138.056,137.924,137.986
1547094600,137.986,138.06,137.959,138.039
1547096400,138.039,138.048,137.928,137.958
1547098200,137.958,138.028,137.926,137.994
1547100000,137.994,138.074,137.942,137.988
1547101800,137.988,137.988,137.772,137.808
1547103600,137.808,137.882,137.716,137.774
1547105400,137.774,137.858,137.602,137.734
1547107200,137.734,137.807,137.626,137.674
1547109000,137.674,137.845,137.662,137.758
1547110800,137.758,137.963,137.745,137.954
1547112600,137.954,138.018,137.912,137.973
1547114400,137.973,138.128,137.914,138.026
1547116200,138.026,138.03,137.886,137.886
1547118000,137.886,137.98,137.665,137.665
1547119800,137.665,137.694,137.455,137.656
1547121600,137.656,137.695,137.595,137.686
1547123400,137.686,137.788,137.624,137.784
1547125200,137.784,138.108,137.767,138.004
1547127000,138.004,138.134,137.928,138.089
1547128800,138.089,138.132,137.898,137.944
1547130600,137.944,137.988,137.707,137.802
1547132400,137.802,137.913,137.763,137.854
1547134200,137.854,138.29,137.828,138.278
1547136000,138.278,138.372,138.157,138.274
1547137800,138.274,138.36,138.204,138.258
1547139600,138.258,138.269,138.068,138.176
1547141400,138.176,138.295,138.042,138.216
1547143200,138.216,138.233,138.039,138.144
1547145000,138.144,138.168,138.006,138.12
1547146800,138.12,138.273,138.118,138.26
1547148600,138.26,138.302,138.188,138.192
1547150400,138.192,138.235,138.15,138.204
1547152200,138.204,138.281,138.188,138.271
1547154000,138.271,138.312,138.229,138.266
1547155800,138.266,138.35,138.226,138.258
1547157600,138.258,138.29,138.158,138.176
1547159400,138.176,138.278,138.162,138.262
1547161200,138.262,138.269,138.114,138.141
1547163000,138.141,138.194,138.108,138.108
1547164800,138.108,138.228,138.104,138.162
1547166600,138.162,138.304,138.126,138.22
1547168400,138.22,138.273,138.196,138.23
1547170200,138.23,138.326,138.174,138.275
1547172000,138.275,138.28,138.112,138.17
1547173800,138.17,138.196,138.116,138.19
1547175600,138.19,138.204,138.133,138.188
1547177400,138.188,138.225,138.14,138.196
1547179200,138.196,138.243,138.144,138.236
1547181000,138.236,138.314,138.178,138.304
1547182800,138.304,138.324,138.236,138.256
1547184600,138.256,138.266,138.162,138.206
1547186400,138.206,138.345,138.184,138.265
1547188200,138.265,138.274,138.205,138.253
1547190000,138.253,138.368,138.238,138.266
1547191800,138.266,138.266,138.102,138.157
1547193600,138.157,138.24,137.924,137.927
1547195400,137.927,138.016,137.871,137.948
1547197200,137.948,137.966,137.644,137.799
1547199000,137.799,138.235,137.794,138.162
1547200800,138.162,138.358,138.106,138.257
1547202600,138.257,139.156,138.152,138.854
1547204400,138.854,138.887,138.318,138.538
1547206200,138.538,139.041,138.508,138.898
1547208000,138.898,138.942,138.676,138.824
1547209800,138.824,138.86,138.712,138.726
1547211600,138.726,138.863,138.664,138.788
1547213400,138.788,138.889,138.67,138.768
1547215200,138.768,138.968,138.692,138.905
1547217000,138.905,138.92,138.57,138.714
1547218800,138.714,138.882,138.642,138.644
1547220600,138.644,139.038,138.62,139.01
1547222400,139.01,139.086,138.943,139.004
1547224200,139.004,139.102,138.93,139.07
1547226000,139.07,139.378,139.063,139.352
1547227800,139.352,139.476,139.27,139.412
1547229600,139.412,139.442,139.356,139.412
1547231400,139.412,139.488,139.366,139.401
1547233200,139.401,139.435,139.346,139.363
1547235000,139.363,139.39,139.32,139.373
1547236800,139.373,139.386,139.274,139.28
1547238600,139.28,139.441,139.274,139.441
1547240400,139.441,139.474,139.316,139.39
1547242200,139.39,139.418,139.337,139.348
1547416800,139.348,139.558,139.348,139.47
1547418600,139.47,139.596,139.47,139.561
1547420400,139.561,139.584,139.416,139.458
1547422200,139.458,139.466,139.342,139.342
1547424000,139.342,139.42,139.337,139.355
1547425800,139.355,139.412,139.345,139.378
1547427600,139.378,139.384,139.299,139.319
1547429400,139.319,139.336,139.096,139.126
1547431200,139.126,139.199,139.098,139.142
1547433000,139.142,139.144,139.005,139.014
1547434800,139.014,139.041,138.806,138.861
1547436600,138.861,138.915,138.818,138.906
1547438400,138.906,138.972,138.88,138.954
1547440200,138.954,138.958,138.837,138.863
1547442000,138.863,138.904,138.822,138.866
1547443800,138.866,138.956,138.852,138.93
1547445600,138.93,138.937,138.752,138.809
1547447400,138.809,138.921,138.794,138.915
1547449200,138.915,139.084,138.656,138.796
1547451000,138.796,138.826,138.606,138.786
1547452800,138.786,138.877,138.662,138.779
1547454600,138.779,138.882,138.683,138.75
1547456400,138.75,138.812,138.676,138.74
1547458200,138.74,138.827,138.69,138.803
1547460000,138.803,138.839,138.659,138.815
1547461800,138.815,139.002,138.802,138.889
1547463600,138.889,138.898,138.731,138.804
1547465400,138.804,139.201,138.79,139.168
1547467200,139.168,139.232,138.934,139.062
1547469000,139.062,139.115,138.904,138.978
1547470800,138.978,138.998,138.804,138.968
1547472600,138.968,139.132,138.947,138.982
1547474400,138.982,138.988,138.89,138.942
1547476200,138.942,139.182,138.84,138.966
1547478000,138.966,139.374,138.966,139.252
1547479800,139.252,140.062,139.201,139.858
1547481600,139.858,139.98,139.428,139.538
1547483400,139.538,139.617,139.202,139.282
1547485200,139.282,139.484,139.152,139.484
1547487000,139.484,139.495,139.356,139.45
1547488800,139.45,139.494,139.42,139.488
1547490600,139.488,139.538,139.301,139.305
1547492400,139.305,139.305,139.132,139.212
1547494200,139.212,139.3,139.2,139.21
1547496000,139.21,139.226,139.102,139.19
1547497800,139.19,139.24,139.133,139.226
1547499600,139.226,139.236,139.172,139.212
1547501400,139.212,139.239,139.16,139.172
1547503200,139.172,139.206,139.062,139.134
1547505000,139.134,139.184,139.111,139.164
1547506800,139.164,139.362,139.162,139.338
1547508600,139.338,139.408,139.332,139.355
1547510400,139.355,139.581,139.296,139.581
1547512200,139.581,139.648,139.546,139.59
1547514000,139.59,139.9,139.563,139.875
1547515800,139.875,140.053,139.806,139.83
1547517600,139.83,139.944,139.794,139.813
1547519400,139.813,139.894,139.794,139.865
1547521200,139.865,140.06,139.865,139.981
1547523000,139.981,140.038,139.943,140.036
1547524800,140.036,140.057,139.926,139.934
1547526600,139.934,140.035,139.932,140.033
1547528400,140.033,140.352,140.013,140.304
1547530200,140.304,140.437,140.273,140.412
1547532000,140.412,140.434,140.236,140.249
1547533800,140.249,140.27,140.106,140.212
1547535600,140.212,140.22,140.07,140.097
1547537400,140.097,140.097,139.896,139.972
1547539200,139.972,140.08,139.736,139.836
1547541000,139.836,139.906,139.76,139.809
1547542800,139.809,139.81,139.592,139.68
1547544600,139.68,139.711,139.462,139.692
1547546400,139.692,139.788,139.507,139.577
1547548200,139.577,139.586,139.241,139.346
1547550000,139.346,139.454,139.239,139.441
1547551800,139.441,139.475,139.266,139.404
1547553600,139.404,139.518,139.134,139.266
1547555400,139.266,139.29,139.096,139.278
1547557200,139.278,139.446,139.256,139.446
1547559000,139.446,139.456,139.136,139.262
1547560800,139.262,139.298,139.044,139.152
1547562600,139.152,139.35,139.106,139.265
1547564400,139.265,139.341,138.972,139.066
1547566200,139.066,139.192,138.959,138.998
1547568000,138.998,139.002,138.51,138.616
1547569800,138.616,138.809,138.556,138.732
1547571600,138.732,138.769,138.314,138.324
1547573400,138.324,138.357,138.238,138.284
1547575200,138.284,138.296,138.106,138.24
1547577000,138.24,138.257,137.859,137.906
1547578800,137.906,138.232,137.888,138.093
1547580600,138.093,139.39,137.374,139.356
1547582400,139.356,139.786,139.215,139.672
1547584200,139.672,140.038,139.612,140.006
1547586000,140.006,140.064,139.917,139.937
1547587800,139.937,139.98,139.722,139.786
1547589600,139.786,139.9,139.735,139.814
1547591400,139.814,139.89,139.73,139.761
1547593200,139.761,139.846,139.728,139.828
1547595000,139.828,139.905,139.813,139.855
1547596800,139.855,139.88,139.443,139.483
1547598600,139.483,139.702,139.442,139.448
1547600400,139.448,139.466,139.056,139.056
1547602200,139.056,139.247,138.996,139.184
1547604000,139.184,139.338,139.128,139.332
1547605800,139.332,139.336,139.238,139.327
1547607600,139.327,139.425,139.296,139.41
1547609400,139.41,139.449,139.349,139.43
1547611200,139.43,139.54,139.43,139.494
1547613000,139.494,139.505,139.424,139.472
1547614800,139.472,139.584,139.432,139.551
1547616600,139.551,139.656,139.492,139.585
1547618400,139.585,139.608,139.34,139.347
1547620200,139.347,139.477,139.306,139.362
1547622000,139.362,139.708,139.358,139.634
1547623800,139.634,139.886,139.544,139.642
1547625600,139.642,140.071,139.636,139.906
1547627400,139.906,139.906,139.556,139.653
1547629200,139.653,139.996,139.647,139.934
1547631000,139.934,140.014,139.766,139.866
1547632800,139.866,139.969,139.794,139.941
1547634600,139.941,139.98,139.738,139.91
1547636400,139.91,139.97,139.832,139.92
1547638200,139.92,139.962,139.797,139.86
1547640000,139.86,139.874,139.681,139.734
1547641800,139.734,140.242,139.696,140.148
1547643600,140.148,140.247,139.818,139.864
1547645400,139.864,139.896,139.764,139.82
1547647200,139.82,140.087,139.779,139.983
1547649000,139.983,140.324,139.983,140.245
1547650800,140.245,140.328,140.092,140.101
1547652600,140.101,140.104,139.846,139.99
1547654400,139.99,140.16,139.928,140.05
1547656200,140.05,140.093,139.954,139.98
1547658000,139.98,140.3,139.849,139.966
1547659800,139.966,140.076,139.88,140.061
1547661600,140.061,140.122,139.876,139.942
1547663400,139.942,140.03,139.918,139.998
1547665200,139.998,140.231,139.914,140.151
1547667000,140.151,140.338,140.14,140.185
1547668800,140.185,140.708,140.164,140.652
1547670600,140.652,140.661,140.32,140.444
1547672400,140.444,140.592,140.382,140.56
1547674200,140.56,140.581,140.445,140.504
1547676000,140.504,140.572,140.466,140.518
1547677800,140.518,140.559,140.492,140.536
1547679600,140.536,140.56,140.5,140.524
1547681400,140.524,140.604,140.455,140.533
1547683200,140.533,140.533,140.322,140.404
1547685000,140.404,140.412,140.294,140.317
1547686800,140.317,140.365,140.287,140.354
1547688600,140.354,140.354,140.2,140.324
1547690400,140.324,140.408,140.272,140.372
1547692200,140.372,140.386,140.23,140.362
1547694000,140.362,140.365,140.265,140.32
1547695800,140.32,140.322,140.262,140.29
1547697600,140.29,140.375,140.288,140.295
1547699400,140.295,140.354,140.26,140.304
1547701200,140.304,140.312,140.232,140.291
1547703000,140.291,140.331,140.26,140.31
1547704800,140.31,140.31,140.168,140.222
1547706600,140.222,140.244,140.032,140.034
1547708400,140.034,140.228,139.958,140.058
1547710200,140.058,140.058,139.772,139.875
1547712000,139.875,139.94,139.52,139.722
1547713800,139.722,140.108,139.712,140.016
1547715600,140.016,140.182,139.992,140.129
1547717400,140.129,140.156,139.887,140.057
1547719200,140.057,140.154,140.018,140.092
1547721000,140.092,140.216,140.013,140.211
1547722800,140.211,140.439,140.02,140.272
1547724600,140.272,140.438,140.217,140.358
1547726400,140.358,140.41,140.17,140.402
1547728200,140.402,140.416,140.298,140.359
1547730000,140.359,140.569,140.27,140.329
1547731800,140.329,140.582,140.315,140.566
1547733600,140.566,140.608,140.448,140.451
1547735400,140.451,140.735,140.451,140.702
1547737200,140.702,140.754,140.496,140.71
1547739000,140.71,140.757,140.402,140.713
1547740800,140.713,141.047,140.65,140.984
1547742600,140.984,141.116,140.977,141.046
1547744400,141.046,141.36,141.013,141.241
1547746200,141.241,141.314,141.193,141.256
1547748000,141.256,141.452,141.252,141.406
1547749800,141.406,141.497,141.378,141.436
1547751600,141.436,141.584,141.428,141.504
1547753400,141.504,142.218,141.488,141.877
1547755200,141.877,141.92,141.614,141.862
1547757000,141.862,141.912,141.696,141.878
1547758800,141.878,141.894,141.786,141.814
1547760600,141.814,141.892,141.768,141.88
1547762400,141.88,141.92,141.832,141.842
1547764200,141.842,141.912,141.79,141.79
1547766000,141.79,141.836,141.576,141.664
1547767800,141.664,141.748,141.621,141.705
1547769600,141.705,141.872,141.679,141.866
1547771400,141.866,141.906,141.69,141.822
1547773200,141.822,141.983,141.746,141.931
1547775000,141.931,142.061,141.852,142.019
1547776800,142.019,142.042,141.938,142.034
1547778600,142.034,142.04,141.825,141.846
1547780400,141.846,141.915,141.815,141.825
1547782200,141.825,141.905,141.796,141.88
1547784000,141.88,142.011,141.828,141.971
1547785800,141.971,142.026,141.952,142.02
1547787600,142.02,142.086,141.986,142.011
1547789400,142.011,142.016,141.898,141.906
1547791200,141.906,142.01,141.9,141.976
1547793000,141.976,141.992,141.852,141.943
1547794800,141.943,142.004,141.842,141.868
1547796600,141.868,141.928,141.645,141.682
1547798400,141.682,141.796,141.596,141.736
1547800200,141.736,141.798,141.645,141.692
1547802000,141.692,141.812,141.622,141.708
1547803800,141.708,141.881,141.686,141.772
1547805600,141.772,141.857,141.604,141.604
1547807400,141.604,141.653,141.498,141.619
1547809200,141.619,141.838,141.594,141.773
1547811000,141.773,141.775,141.532,141.628
1547812800,141.628,141.732,141.522,141.611
1547814600,141.611,141.644,141.412,141.496
1547816400,141.496,141.611,141.468,141.55
1547818200,141.55,141.608,141.443,141.488
1547820000,141.488,141.624,141.476,141.6
1547821800,141.6,141.612,141.214,141.37
1547823600,141.37,141.771,141.242,141.367
1547825400,141.367,141.586,141.329,141.554
1547827200,141.554,141.616,141.404,141.612
1547829000,141.612,141.665,141.511,141.604
1547830800,141.604,141.643,141.515,141.571
1547832600,141.571,141.629,141.486,141.548
1547834400,141.548,141.6,141.443,141.495
1547836200,141.495,141.502,141.385,141.406
1547838000,141.406,141.418,141.233,141.246
1547839800,141.246,141.315,141.171,141.314
1547841600,141.314,141.317,141.184,141.222
1547843400,141.222,141.266,141.094,141.192
1547845200,141.192,141.226,141.166,141.185
1547847000,141.185,141.333,141.182,141.316
1548021600,141.316,141.358,141.243,141.307
1548023400,141.307,141.353,141.19,141.215
1548025200,141.215,141.31,141.113,141.143
1548027000,141.143,141.164,140.908,140.959
1548028800,140.959,141.042,140.86,141.029
1548030600,141.029,141.122,140.936,140.959
1548032400,140.959,140.989,140.8,140.859
1548034200,140.859,140.973,140.84,140.908
1548036000,140.908,141.032,140.894,140.962
1548037800,140.962,141.17,140.962,141.146
1548039600,141.146,141.146,141.017,141.03
1548041400,141.03,141.034,140.988,140.991
1548043200,140.991,141.06,140.926,141.054
1548045000,141.054,141.056,140.95,141.018
1548046800,141.018,141.05,140.968,141.042
1548048600,141.042,141.064,140.967,140.98
1548050400,140.98,141.052,140.964,141.014
1548052200,141.014,141.081,140.97,141.028
1548054000,141.028,141.091,140.97,141.048
1548055800,141.048,141.06,140.926,141.002
1548057600,141.002,141.077,140.922,140.991
1548059400,140.991,140.993,140.834,140.856
1548061200,140.856,140.906,140.7,140.874
1548063000,140.874,140.899,140.69,140.772
1548064800,140.772,140.944,140.72,140.906
1548066600,140.906,140.998,140.872,140.953
1548068400,140.953,141.064,140.84,141.048
1548070200,141.048,141.094,141.008,141.088
1548072000,141.088,141.149,141.064,141.122
1548073800,141.122,141.296,141.045,141.257
1548075600,141.257,141.264,141.078,141.148
1548077400,141.148,141.151,141.039,141.044
1548079200,141.044,141.18,140.985,141.162
1548081000,141.162,141.182,141.04,141.08
1548082800,141.08,141.146,141.035,141.046
1548084600,141.046,141.37,140.883,141.354
1548086400,141.354,141.536,141.276,141.426
1548088200,141.426,141.476,141.342,141.417
1548090000,141.417,141.468,141.366,141.397
1548091800,141.397,141.439,141.372,141.393
